NO_OF_FRAMES	5080
NO_OF_CAMERAS	13
NO_OF_MARKERS	24
FREQUENCY	250
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2021-08-24, 12:00:36	407772.50255790
DATA_INCLUDED	3D
MARKER_NAMES	CV7	L_SIA	R_SIA	TV10	L_SAE	L_HUM	L_HLE	L_FAR	L_RSP	L_USP	R_SAE	R_HUM	R_HLE	R_FAR	R_RSP	R_USP	L_IAS	L_IPS	R_IPS	R_IAS	L_HM2	R_HM2	L_HL5	R_HL5
-210.946	289.926	1387.501	-155.503	171.962	1222.480	-150.085	396.902	1228.048	-154.817	276.191	1164.088	-293.175	153.410	1367.320	-292.488	35.046	1217.783	-284.361	4.736	1078.149	-372.649	-0.567	999.621	-370.226	-50.086	886.747	-394.797	12.157	869.312	-305.176	434.070	1352.656	-292.932	541.684	1208.039	-280.057	556.144	1032.928	-370.544	526.567	953.661	-389.707	488.876	842.091	-370.491	554.817	835.781	-401.624	163.019	892.197	-186.910	222.337	966.492	-172.717	339.513	961.369	-374.033	430.814	888.681	-374.296	-75.720	815.826	-416.634	502.996	752.056	-406.611	-28.138	791.974	-378.087	554.784	754.461
-211.103	290.163	1387.437	-155.409	172.042	1222.475	-150.123	396.972	1227.987	-154.773	276.232	1164.051	-293.075	153.434	1367.362	-292.244	35.003	1217.891	-284.190	4.564	1078.331	-372.658	-1.024	1000.017	-370.318	-50.512	887.044	-395.234	11.494	869.803	-305.192	434.097	1352.585	-293.048	541.644	1207.926	-280.055	556.267	1032.889	-370.713	526.816	953.552	-390.004	489.259	841.953	-370.634	555.254	835.665	-401.643	162.945	892.189	-186.927	222.365	966.502	-172.811	339.526	961.343	-374.143	430.769	888.688	-374.535	-76.266	816.130	-416.817	503.481	751.878	-407.199	-28.801	792.477	-378.137	555.316	754.339
-211.107	290.266	1387.426	-155.361	172.135	1222.456	-150.176	397.050	1227.917	-154.787	276.315	1164.020	-292.945	153.476	1367.389	-292.026	34.996	1218.007	-284.036	4.469	1078.435	-372.665	-1.420	1000.312	-370.397	-50.966	887.389	-395.680	11.014	870.195	-305.232	434.132	1352.515	-293.182	541.603	1207.823	-280.177	556.227	1032.832	-370.907	527.016	953.524	-390.142	489.697	841.724	-370.693	555.672	835.580	-401.671	162.898	892.187	-186.962	222.361	966.497	-172.918	339.545	961.324	-374.277	430.802	888.614	-374.776	-76.680	816.434	-416.983	504.035	751.730	-407.756	-29.384	792.943	-378.176	555.781	754.304
-211.116	290.327	1387.418	-155.164	172.248	1222.474	-150.102	397.159	1227.877	-154.805	276.375	1163.988	-292.843	153.513	1367.425	-291.806	35.018	1218.094	-283.926	4.405	1078.532	-372.671	-1.694	1000.627	-370.502	-51.373	887.681	-396.135	10.543	870.603	-305.272	434.134	1352.453	-293.333	541.561	1207.714	-280.307	556.174	1032.778	-371.091	527.200	953.429	-390.326	490.172	841.499	-370.747	556.125	835.514	-401.708	162.854	892.190	-187.093	222.374	966.624	-172.893	339.644	961.304	-376.901	431.359	888.534	-375.063	-77.025	816.817	-417.086	504.635	751.521	-408.327	-29.865	793.385	-378.308	556.286	754.343
-211.110	290.404	1387.409	-155.102	172.322	1222.472	-150.138	397.220	1227.798	-154.811	276.443	1163.960	-292.752	153.555	1367.462	-291.632	34.990	1218.164	-283.779	4.320	1078.617	-372.716	-2.033	1000.907	-370.624	-51.779	887.914	-396.626	9.707	871.092	-305.324	434.158	1352.396	-293.443	541.517	1207.600	-280.429	556.103	1032.745	-371.298	527.397	953.360	-390.475	490.590	841.323	-370.788	556.497	835.457	-401.756	162.806	892.180	-187.131	222.351	966.618	-172.960	339.716	961.305	-377.009	431.320	888.495	-375.307	-77.371	817.125	-417.237	505.216	751.361	-408.923	-30.328	793.825	-378.367	556.707	754.323
-211.170	290.482	1387.451	-155.067	172.361	1222.457	-150.252	397.240	1227.787	-154.972	276.530	1163.873	-292.848	153.573	1367.497	-291.513	35.067	1218.193	-283.567	4.050	1078.675	-372.732	-2.487	1001.222	-370.837	-52.216	888.171	-397.214	9.336	871.520	-305.418	434.174	1352.329	-293.622	541.462	1207.546	-280.675	556.042	1032.730	-371.767	527.390	953.431	-390.759	491.093	841.052	-370.887	556.858	835.402	-401.778	162.648	892.145	-187.187	222.387	966.617	-173.143	339.734	961.341	-377.342	431.311	888.411	-375.573	-77.624	817.313	-417.377	505.662	751.186	-409.400	-30.988	794.258	-378.634	557.310	754.322
-211.141	290.556	1387.431	-154.973	172.422	1222.453	-150.309	397.327	1227.692	-154.975	276.578	1163.865	-292.781	153.607	1367.550	-291.357	35.071	1218.254	-283.444	3.980	1078.760	-372.790	-2.885	1001.561	-370.907	-52.600	888.371	-397.627	9.219	871.789	-305.472	434.149	1352.257	-293.729	541.447	1207.424	-280.818	555.977	1032.677	-372.006	527.599	953.391	-391.002	491.449	840.952	-370.992	557.148	835.332	-401.799	162.575	892.135	-187.205	222.364	966.628	-173.206	339.791	961.351	-377.478	431.278	888.396	-375.788	-77.827	817.498	-417.643	506.311	751.111	-409.983	-31.500	794.719	-378.758	557.994	754.304
-211.163	290.603	1387.410	-154.880	172.497	1222.447	-150.361	397.374	1227.616	-155.018	276.636	1163.787	-292.686	153.630	1367.581	-291.250	35.121	1218.343	-283.302	3.904	1078.811	-372.787	-3.230	1001.836	-371.121	-52.837	888.610	-398.066	8.745	872.180	-305.505	434.197	1352.167	-293.829	541.366	1207.307	-280.900	555.946	1032.607	-372.185	527.789	953.335	-391.201	491.846	840.837	-371.064	557.448	835.295	-401.811	162.486	892.119	-187.240	222.366	966.620	-173.312	339.782	961.309	-377.543	431.241	888.353	-376.155	-78.186	817.815	-417.845	506.840	751.036	-410.595	-31.822	795.123	-378.836	558.513	754.273
-211.149	290.671	1387.403	-154.820	172.553	1222.407	-150.368	397.408	1227.567	-155.030	276.709	1163.732	-292.612	153.681	1367.579	-291.109	35.083	1218.399	-283.163	3.828	1078.826	-372.793	-3.535	1002.107	-371.185	-53.199	888.842	-398.513	8.369	872.575	-305.546	434.268	1352.123	-293.925	541.431	1207.242	-281.057	555.840	1032.553	-372.387	527.978	953.295	-391.448	492.276	840.759	-371.148	557.832	835.247	-401.828	162.455	892.108	-187.312	222.407	966.597	-173.392	339.798	961.297	-377.705	431.178	888.346	-376.475	-78.399	818.052	-418.046	507.481	750.970	-411.217	-32.194	795.566	-378.995	558.955	754.294
-211.147	290.746	1387.366	-154.766	172.661	1222.390	-150.415	397.469	1227.478	-155.082	276.771	1163.663	-292.519	153.723	1367.624	-291.000	35.130	1218.468	-283.045	3.771	1078.877	-372.801	-3.766	1002.350	-371.303	-53.406	889.098	-398.992	7.935	872.986	-305.561	434.254	1352.067	-294.031	541.390	1207.132	-281.188	555.802	1032.484	-372.520	528.143	953.239	-391.914	492.795	840.883	-371.246	558.160	835.158	-401.845	162.392	892.134	-187.350	222.386	966.603	-173.486	339.795	961.280	-377.876	431.140	888.409	-376.758	-78.558	818.227	-418.177	508.087	750.835	-411.792	-32.537	795.964	-379.060	559.297	754.331
-211.128	290.776	1387.351	-154.705	172.752	1222.405	-150.459	397.518	1227.400	-155.078	276.805	1163.631	-292.457	153.761	1367.637	-290.872	35.141	1218.522	-282.935	3.730	1078.906	-372.824	-3.969	1002.555	-371.445	-53.613	889.303	-399.439	7.526	873.380	-305.587	434.315	1352.015	-294.123	541.361	1207.037	-281.319	555.744	1032.422	-372.637	528.290	953.167	-392.096	493.134	840.738	-371.336	558.588	835.141	-401.884	162.344	892.150	-187.373	222.400	966.590	-173.570	339.843	961.266	-377.985	431.077	888.398	-377.025	-78.658	818.383	-418.402	508.617	750.704	-412.415	-32.796	796.357	-379.149	559.724	754.320
-211.114	290.845	1387.342	-154.631	172.824	1222.387	-150.508	397.575	1227.322	-155.100	276.857	1163.584	-292.392	153.782	1367.661	-290.767	35.171	1218.563	-282.812	3.704	1078.921	-372.822	-4.171	1002.789	-371.598	-53.758	889.482	-399.893	7.316	873.704	-305.601	434.296	1351.938	-294.173	541.362	1206.952	-281.422	555.688	1032.370	-372.842	528.495	953.121	-392.276	493.486	840.624	-371.418	558.975	835.105	-401.910	162.264	892.160	-187.404	222.412	966.573	-173.632	339.849	961.287	-378.098	431.032	888.394	-377.261	-78.741	818.524	-418.556	509.067	750.605	-413.052	-33.100	796.780	-379.274	560.275	754.333
-211.121	290.894	1387.316	-154.603	172.893	1222.377	-150.540	397.614	1227.259	-155.492	277.044	1163.435	-292.307	153.827	1367.704	-290.685	35.174	1218.609	-282.678	3.654	1078.939	-372.868	-4.391	1003.029	-371.776	-53.883	889.666	-400.291	7.168	873.981	-305.610	434.331	1351.889	-294.268	541.321	1206.868	-281.526	555.638	1032.302	-372.969	528.714	953.088	-392.469	493.855	840.466	-371.475	559.272	835.051	-401.978	162.163	892.181	-187.485	222.449	966.551	-173.719	339.851	961.268	-378.303	430.915	888.440	-377.593	-78.768	818.687	-418.796	509.588	750.569	-413.665	-33.250	797.145	-379.453	560.812	754.387
-211.104	290.946	1387.303	-154.543	172.936	1222.358	-150.558	397.618	1227.196	-155.533	277.083	1163.405	-292.261	153.924	1367.694	-290.601	35.206	1218.653	-282.539	3.683	1078.967	-372.907	-4.669	1003.262	-371.954	-54.000	889.829	-400.659	6.955	874.284	-305.630	434.357	1351.846	-294.324	541.312	1206.788	-281.615	555.571	1032.241	-373.149	528.949	953.051	-392.667	494.248	840.303	-371.533	559.586	834.990	-402.009	162.134	892.198	-187.518	222.420	966.548	-173.811	339.861	961.245	-378.441	430.866	888.432	-377.975	-78.759	818.834	-419.010	510.122	750.463	-414.338	-33.497	797.612	-379.544	561.368	754.394
-211.094	290.982	1387.300	-154.517	173.000	1222.353	-150.614	397.633	1227.121	-155.494	277.128	1163.384	-292.201	153.938	1367.722	-290.506	35.246	1218.708	-282.415	3.648	1078.972	-372.935	-4.836	1003.493	-372.099	-54.099	890.007	-401.065	6.768	874.659	-305.612	434.390	1351.805	-294.404	541.293	1206.697	-281.697	555.533	1032.191	-373.216	529.264	952.889	-392.796	494.521	840.182	-371.573	559.829	834.954	-402.044	162.079	892.216	-187.586	222.418	966.539	-173.906	339.859	961.239	-378.542	430.756	888.368	-378.359	-78.772	819.007	-419.294	510.595	750.422	-414.966	-33.525	797.919	-379.675	561.812	754.428
-211.102	291.051	1387.274	-154.497	173.035	1222.339	-150.638	397.665	1227.056	-155.547	277.160	1163.334	-292.137	153.956	1367.775	-290.447	35.308	1218.747	-282.264	3.678	1078.986	-372.958	-5.004	1003.717	-372.283	-54.190	890.169	-401.480	6.627	874.995	-305.648	434.417	1351.779	-294.445	541.246	1206.629	-281.787	555.490	1032.141	-373.366	529.458	952.868	-392.977	494.802	840.069	-371.633	560.169	834.938	-402.075	162.025	892.231	-187.640	222.437	966.540	-173.957	339.877	961.263	-378.843	430.617	888.450	-378.705	-78.669	819.097	-419.488	511.123	750.407	-415.577	-33.549	798.273	-379.784	562.205	754.451
-211.084	291.081	1387.263	-154.467	173.097	1222.337	-150.651	397.674	1227.007	-155.510	277.210	1163.359	-292.051	153.995	1367.817	-290.362	35.342	1218.799	-282.153	3.699	1078.974	-372.967	-5.099	1003.872	-372.466	-54.193	890.339	-401.964	6.527	875.366	-305.634	434.434	1351.732	-294.500	541.247	1206.545	-281.855	555.434	1032.088	-373.501	529.699	952.848	-393.108	495.091	839.946	-371.708	560.437	834.940	-402.103	161.977	892.259	-187.677	222.426	966.552	-174.047	339.885	961.260	-378.930	430.544	888.456	-379.072	-78.578	819.214	-419.713	511.607	750.408	-416.208	-33.589	798.607	-379.954	562.590	754.536
-211.080	291.139	1387.267	-154.442	173.145	1222.344	-150.694	397.716	1226.951	-155.569	277.242	1163.296	-292.006	154.020	1367.860	-290.309	35.346	1218.850	-282.001	3.693	1078.956	-372.986	-5.188	1004.057	-372.674	-54.167	890.455	-402.410	6.518	875.720	-305.643	434.449	1351.701	-294.558	541.242	1206.467	-281.906	555.381	1032.061	-373.606	529.897	952.783	-393.350	495.375	839.845	-371.809	560.675	834.962	-402.165	161.880	892.277	-187.743	222.437	966.548	-174.136	339.878	961.263	-379.032	430.499	888.449	-379.450	-78.455	819.268	-419.977	512.053	750.435	-416.926	-33.571	798.986	-380.110	562.969	754.607
-211.046	291.171	1387.259	-154.401	173.180	1222.315	-150.705	397.713	1226.900	-155.604	277.297	1163.252	-291.940	154.042	1367.898	-290.260	35.390	1218.881	-281.874	3.735	1078.910	-373.032	-5.241	1004.213	-372.894	-54.132	890.605	-402.724	6.543	875.957	-305.623	434.465	1351.666	-294.593	541.215	1206.427	-281.963	555.345	1032.019	-373.735	530.082	952.783	-393.578	495.623	839.768	-371.908	560.978	834.988	-402.188	161.833	892.290	-187.826	222.439	966.551	-174.226	339.891	961.287	-379.204	430.436	888.422	-379.916	-78.291	819.322	-420.214	512.558	750.437	-417.546	-33.530	799.371	-380.285	563.357	754.695
-211.030	291.207	1387.232	-154.413	173.243	1222.328	-150.741	397.752	1226.826	-155.632	277.307	1163.217	-291.891	154.102	1367.943	-290.194	35.432	1218.922	-281.768	3.719	1078.897	-373.007	-5.264	1004.353	-373.160	-53.992	890.707	-403.034	6.610	876.191	-305.609	434.529	1351.646	-294.625	541.244	1206.367	-282.005	555.298	1031.974	-373.832	530.268	952.784	-393.832	495.859	839.719	-371.993	561.286	835.002	-402.210	161.758	892.330	-187.893	222.447	966.549	-174.324	339.905	961.268	-379.336	430.332	888.408	-380.371	-78.088	819.394	-420.456	512.972	750.428	-418.215	-33.329	799.745	-380.479	563.747	754.767
-211.049	291.260	1387.211	-154.349	173.247	1222.323	-150.791	397.772	1226.776	-155.629	277.344	1163.196	-291.830	154.131	1367.941	-290.147	35.531	1218.922	-281.625	3.853	1078.839	-373.016	-5.303	1004.491	-373.397	-53.851	890.768	-403.383	6.726	876.475	-305.601	434.564	1351.596	-294.666	541.233	1206.336	-282.070	555.215	1031.871	-373.985	530.440	952.775	-394.093	496.119	839.693	-372.075	561.582	834.995	-402.290	161.714	892.339	-187.940	222.463	966.538	-174.411	339.922	961.233	-379.433	430.306	888.374	-380.817	-77.855	819.433	-420.702	513.356	750.410	-418.913	-33.204	800.095	-380.639	564.122	754.839
-211.016	291.306	1387.196	-154.377	173.302	1222.318	-150.809	397.759	1226.709	-155.648	277.355	1163.165	-291.826	154.217	1367.954	-290.083	35.506	1218.982	-281.495	3.858	1078.786	-373.009	-5.283	1004.621	-373.616	-53.716	890.847	-403.757	6.844	876.744	-305.592	434.571	1351.550	-294.681	541.253	1206.265	-282.079	555.166	1031.819	-374.081	530.615	952.745	-394.344	496.424	839.639	-372.192	561.822	835.003	-402.338	161.530	892.402	-187.988	222.457	966.535	-174.512	339.923	961.212	-379.581	430.216	888.372	-381.243	-77.594	819.447	-420.956	513.732	750.399	-419.596	-33.012	800.438	-380.805	564.467	754.890
-211.010	291.355	1387.178	-154.336	173.352	1222.306	-150.839	397.798	1226.636	-155.672	277.353	1163.107	-291.767	154.270	1367.982	-290.031	35.581	1219.006	-281.348	3.943	1078.714	-373.013	-5.232	1004.725	-373.854	-53.548	890.917	-404.123	6.972	877.014	-305.575	434.621	1351.537	-294.708	541.239	1206.224	-282.129	555.110	1031.771	-374.208	530.796	952.721	-394.555	496.665	839.607	-372.262	562.053	835.017	-402.373	161.488	892.425	-188.054	222.450	966.532	-174.607	339.944	961.232	-379.671	430.159	888.347	-381.821	-77.337	819.472	-421.235	514.089	750.424	-420.277	-32.739	800.724	-380.979	564.803	754.899
-210.986	291.400	1387.179	-154.337	173.366	1222.289	-150.875	397.810	1226.540	-155.722	277.456	1163.083	-291.729	154.303	1368.011	-290.008	35.605	1219.018	-281.224	3.929	1078.649	-373.007	-5.194	1004.878	-374.067	-53.383	890.967	-404.507	7.168	877.262	-305.553	434.620	1351.513	-294.721	541.243	1206.187	-282.137	555.101	1031.696	-374.306	530.935	952.766	-394.767	496.914	839.599	-372.366	562.221	834.998	-402.397	161.409	892.435	-188.140	222.470	966.526	-174.697	339.940	961.197	-379.859	430.110	888.341	-382.397	-77.062	819.492	-421.547	514.513	750.483	-420.950	-32.456	801.038	-381.124	565.083	754.914
-210.976	291.433	1387.166	-154.326	173.390	1222.290	-150.876	397.824	1226.513	-155.760	277.460	1163.048	-291.698	154.360	1368.028	-289.938	35.675	1219.034	-281.087	4.122	1078.556	-373.022	-5.091	1004.997	-374.316	-53.159	891.021	-404.839	7.416	877.555	-305.536	434.660	1351.476	-294.722	541.268	1206.137	-282.182	555.066	1031.684	-374.450	531.183	952.742	-394.987	497.141	839.628	-372.431	562.398	835.007	-402.419	161.330	892.429	-188.214	222.464	966.527	-174.813	339.932	961.183	-379.966	430.025	888.327	-382.887	-76.669	819.515	-421.812	514.815	750.486	-421.579	-32.029	801.343	-381.260	565.366	754.947
