NO_OF_FRAMES	5123
NO_OF_CAMERAS	13
NO_OF_MARKERS	24
FREQUENCY	250
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2021-08-25, 14:38:04	2425.97294890
DATA_INCLUDED	3D
MARKER_NAMES	CV7	L_SIA	R_SIA	TV10	L_SAE	L_HUM	L_HLE	L_FAR	L_RSP	L_USP	R_SAE	R_HUM	R_HLE	R_FAR	R_RSP	R_USP	L_IAS	L_IPS	R_IPS	R_IAS	L_HM2	R_HM2	L_HL5	R_HL5
-196.892	318.639	1379.227	-122.246	234.765	1188.745	-133.416	380.729	1193.702	-135.426	312.162	1079.779	-257.770	168.047	1323.387	-269.739	83.927	1167.647	-257.542	65.946	994.062	-316.907	95.528	899.287	-315.301	71.251	780.234	-320.299	140.209	789.604	-281.145	453.074	1321.677	-299.434	536.131	1183.552	-299.881	557.914	1012.906	-354.838	515.318	910.017	-357.221	472.792	795.144	-357.469	543.250	786.661	-350.050	177.617	904.004	-156.043	249.105	981.104	-154.170	350.291	973.510	-352.083	455.203	902.809	-321.499	76.666	709.200	-393.839	461.466	723.049	-362.868	133.210	707.303	-372.986	531.911	705.932
-196.906	318.597	1379.210	-122.252	234.745	1188.733	-133.459	380.703	1193.722	-135.403	312.150	1079.804	-257.795	168.054	1323.384	-269.800	84.251	1167.621	-257.529	65.939	994.060	-316.850	95.553	899.265	-315.265	71.259	780.229	-320.310	140.184	789.586	-281.182	453.064	1321.688	-299.456	536.103	1183.540	-299.909	557.887	1012.924	-354.843	515.344	910.030	-357.254	472.773	795.105	-357.538	543.223	786.688	-350.068	177.647	904.032	-156.087	249.121	981.128	-154.175	350.273	973.525	-352.092	455.197	902.815	-321.469	76.638	709.201	-393.857	461.451	723.063	-362.826	133.169	707.307	-372.993	531.896	705.921
-196.933	318.555	1379.196	-122.255	234.739	1188.746	-133.447	380.692	1193.727	-135.433	312.140	1079.804	-257.794	168.038	1323.385	-269.716	83.909	1167.656	-257.498	65.926	994.058	-316.877	95.483	899.296	-315.226	71.220	780.219	-320.264	140.192	789.595	-281.193	453.051	1321.697	-299.499	536.094	1183.559	-299.943	557.869	1012.912	-354.850	515.345	910.029	-357.238	472.784	795.136	-357.532	543.184	786.684	-350.117	177.669	904.052	-156.075	249.110	981.106	-154.182	350.278	973.525	-352.133	455.228	902.852	-321.418	76.629	709.195	-393.870	461.448	723.065	-362.818	133.121	707.331	-373.056	531.848	705.966
-196.968	318.552	1379.229	-122.259	234.686	1188.779	-133.477	380.692	1193.725	-135.483	312.139	1079.810	-257.822	168.034	1323.369	-269.717	83.856	1167.671	-257.466	65.908	994.061	-316.807	95.484	899.239	-315.222	71.229	780.237	-320.247	140.167	789.563	-280.983	453.050	1321.687	-299.554	536.039	1183.545	-299.957	557.849	1012.920	-354.866	515.290	910.027	-357.174	472.832	795.046	-357.743	543.223	786.792	-350.072	177.624	903.998	-155.988	249.185	981.206	-154.175	350.271	973.533	-351.864	455.171	902.783	-321.410	76.640	709.186	-393.899	461.358	723.070	-362.791	133.147	707.310	-373.044	531.828	705.968
-196.973	318.547	1379.243	-122.289	234.676	1188.785	-133.533	380.609	1193.716	-135.478	312.093	1079.835	-257.843	168.008	1323.401	-269.703	83.824	1167.685	-257.439	65.886	994.052	-316.823	95.475	899.263	-315.202	71.195	780.229	-320.250	140.149	789.576	-280.987	453.029	1321.699	-299.589	536.014	1183.536	-299.995	557.829	1012.935	-354.896	515.307	910.020	-357.278	472.744	795.139	-357.743	543.154	786.787	-350.087	177.624	903.989	-156.006	249.176	981.224	-154.225	350.248	973.550	-351.848	455.170	902.755	-321.366	76.608	709.194	-393.912	461.389	723.082	-362.756	133.137	707.292	-373.079	531.821	705.971
-197.042	318.694	1379.203	-122.305	234.693	1188.805	-133.584	380.577	1193.740	-135.470	312.134	1079.826	-257.842	168.003	1323.459	-269.768	83.937	1167.666	-257.340	65.764	994.112	-316.806	95.512	899.243	-315.117	71.169	780.217	-320.309	140.317	789.576	-281.061	452.943	1321.607	-299.610	536.044	1183.575	-300.020	557.835	1012.982	-354.871	515.157	910.003	-357.298	472.811	795.097	-357.774	543.154	786.833	-350.173	177.609	904.065	-156.032	249.203	981.249	-154.294	350.205	973.557	-351.876	455.184	902.760	-321.405	76.710	709.177	-393.896	461.368	723.045	-362.818	133.074	707.286	-373.193	531.853	705.971
-197.114	318.700	1379.172	-122.336	234.696	1188.813	-133.592	380.549	1193.776	-135.474	312.100	1079.859	-257.862	167.981	1323.461	-269.756	84.083	1167.620	-257.343	65.775	994.131	-316.830	95.452	899.302	-315.092	71.186	780.236	-320.260	140.290	789.590	-281.124	452.977	1321.754	-299.657	535.982	1183.577	-300.063	557.844	1012.983	-354.896	515.145	909.990	-357.303	472.858	795.066	-357.763	543.108	786.812	-350.182	177.598	904.053	-156.053	249.176	981.232	-154.288	350.214	973.570	-351.891	455.174	902.754	-321.345	76.690	709.145	-393.907	461.292	723.031	-362.757	133.000	707.250	-373.136	531.866	705.925
-197.135	318.652	1379.170	-122.347	234.667	1188.823	-133.626	380.524	1193.770	-135.468	312.079	1079.833	-257.884	167.972	1323.456	-269.834	84.137	1167.632	-257.317	65.748	994.143	-316.838	95.445	899.292	-315.057	71.171	780.223	-320.268	140.280	789.563	-281.140	452.947	1321.756	-299.701	535.966	1183.579	-300.092	557.805	1012.979	-354.920	515.138	910.030	-357.324	472.810	795.086	-357.820	543.134	786.837	-350.171	177.566	904.045	-156.072	249.184	981.234	-154.300	350.214	973.572	-351.936	455.201	902.777	-321.332	76.679	709.159	-393.924	461.345	723.030	-362.771	132.998	707.276	-373.255	531.786	705.944
-197.174	318.612	1379.201	-122.369	234.612	1188.832	-133.642	380.524	1193.799	-135.471	312.062	1079.863	-257.893	167.934	1323.473	-269.830	84.096	1167.634	-257.440	65.900	994.100	-316.824	95.407	899.300	-315.148	71.241	780.244	-320.285	140.259	789.586	-281.205	452.950	1321.753	-299.732	535.953	1183.570	-300.119	557.771	1013.003	-354.945	515.104	910.006	-357.331	472.812	795.076	-357.819	543.109	786.831	-350.180	177.564	904.035	-156.097	249.165	981.236	-154.324	350.202	973.575	-351.944	455.202	902.773	-321.311	76.666	709.165	-393.926	461.286	723.036	-362.752	132.993	707.274	-373.280	531.729	705.977
-197.176	318.615	1379.196	-122.382	234.616	1188.829	-133.676	380.518	1193.783	-135.496	312.059	1079.866	-257.904	167.942	1323.461	-269.847	84.097	1167.649	-257.313	65.741	994.132	-316.811	95.368	899.274	-315.125	71.231	780.226	-320.243	140.216	789.566	-281.249	452.903	1321.763	-299.783	535.930	1183.561	-300.146	557.768	1012.988	-354.959	515.079	910.020	-357.337	472.813	795.072	-357.876	543.125	786.841	-350.165	177.536	904.006	-156.091	249.155	981.215	-154.333	350.226	973.588	-351.993	455.178	902.798	-321.271	76.633	709.154	-393.926	461.315	723.023	-362.738	132.995	707.273	-373.290	531.758	705.966
