NO_OF_FRAMES	1788
NO_OF_CAMERAS	13
NO_OF_MARKERS	24
FREQUENCY	250
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2021-08-11, 10:18:14	2231023.84171200
DATA_INCLUDED	3D
MARKER_NAMES	CV7	L_SIA	R_SIA	TV10	L_SAE	L_HUM	L_HLE	L_FAR	L_RSP	L_USP	R_SAE	R_HUM	R_HLE	R_FAR	R_RSP	R_USP	L_IAS	L_IPS	R_IPS	R_IAS	L_HM2	R_HM2	L_HL5	R_HL5
983.916	355.530	1484.702	1050.516	270.876	1298.250	1042.520	447.854	1296.938	1039.954	352.274	1211.892	934.594	187.202	1453.419	967.636	110.376	1288.590	989.428	103.421	1115.754	941.282	25.024	1059.067	885.609	-35.035	937.024	918.397	18.347	895.689	921.044	503.283	1451.924	942.009	597.019	1275.090	941.472	609.504	1115.839	873.256	690.686	1040.271	818.077	737.368	949.519	850.436	691.493	906.401	805.325	232.386	1000.048	1002.052	328.463	1054.740	996.980	426.643	1055.247	804.999	473.622	988.226	873.208	-73.511	849.226	812.429	788.165	865.331	875.600	-1.711	825.509	813.958	723.835	835.943
983.930	355.550	1484.714	1050.501	270.890	1298.245	1042.506	447.858	1296.929	1039.981	352.278	1211.911	934.793	187.034	1453.504	967.661	110.395	1288.598	989.461	103.440	1115.741	941.334	25.010	1059.068	885.671	-35.041	937.014	918.410	18.369	895.660	921.068	503.296	1451.937	942.019	597.006	1275.116	941.462	609.523	1115.839	873.215	690.678	1040.271	818.042	737.339	949.506	850.430	691.497	906.410	805.363	232.405	1000.009	1002.082	328.474	1054.768	997.001	426.640	1055.259	805.017	473.632	988.219	873.277	-73.514	849.208	812.409	788.137	865.357	875.639	-1.699	825.486	813.967	723.844	835.965
983.949	355.542	1484.711	1050.514	270.909	1298.233	1042.533	447.910	1296.983	1039.995	352.289	1211.915	934.650	187.155	1453.419	967.666	110.382	1288.591	989.468	103.452	1115.750	941.366	25.033	1059.070	885.696	-35.021	936.992	918.472	18.356	895.641	921.081	503.273	1451.955	942.003	597.031	1275.118	941.463	609.509	1115.869	873.217	690.665	1040.300	818.023	737.330	949.528	850.405	691.500	906.419	805.373	232.441	1000.036	1002.086	328.499	1054.771	997.021	426.628	1055.258	805.009	473.623	988.213	873.318	-73.460	849.182	812.413	788.114	865.386	875.728	-1.699	825.502	813.945	723.824	835.973
983.961	355.518	1484.710	1050.529	270.860	1298.241	1042.546	447.924	1296.980	1040.620	352.230	1211.977	934.652	187.167	1453.426	967.684	110.403	1288.578	989.490	103.422	1115.730	941.390	25.024	1059.056	885.693	-34.972	936.996	918.526	18.374	895.643	921.086	503.282	1451.965	941.999	597.009	1275.142	941.440	609.515	1115.879	873.203	690.647	1040.323	817.910	737.284	949.566	850.425	691.461	906.455	805.265	232.432	999.990	1002.117	328.481	1054.786	997.548	426.634	1055.442	805.012	473.616	988.250	873.368	-73.489	849.162	812.275	788.114	865.272	875.775	-1.706	825.488	813.940	723.805	835.998
983.995	355.512	1484.698	1050.527	270.888	1298.254	1042.532	447.904	1296.963	1040.603	352.240	1211.972	934.835	187.007	1453.500	967.717	110.335	1288.592	989.600	103.386	1115.757	941.406	25.040	1059.043	885.719	-34.982	936.964	918.614	18.359	895.656	921.089	503.290	1452.004	942.018	597.033	1275.146	941.427	609.522	1115.879	873.205	690.626	1040.323	817.883	737.211	949.512	850.431	691.428	906.451	805.302	232.472	999.938	1002.123	328.479	1054.765	997.579	426.611	1055.443	805.032	473.607	988.227	873.433	-73.487	849.122	812.256	788.085	865.289	875.832	-1.714	825.507	813.895	723.777	835.967
983.849	355.524	1484.670	1050.641	270.848	1298.236	1042.524	447.973	1296.922	1040.625	352.242	1211.986	934.720	187.116	1453.335	967.757	110.277	1288.695	989.413	103.482	1115.700	941.487	24.957	1059.139	885.889	-35.048	936.974	918.599	18.293	895.709	921.113	503.167	1452.009	941.988	597.015	1275.138	941.503	609.411	1115.872	873.201	690.597	1040.346	817.959	737.298	949.679	850.223	691.343	906.544	805.382	232.353	1000.060	1002.141	328.490	1054.823	997.571	426.595	1055.449	805.227	473.757	988.289	873.550	-73.561	849.172	812.196	788.036	865.305	875.910	-1.716	825.492	813.949	723.844	836.068
983.946	355.506	1484.755	1050.676	270.845	1298.227	1042.533	448.003	1296.915	1040.627	352.265	1211.997	934.753	187.109	1453.362	967.741	110.269	1288.710	989.415	103.489	1115.709	941.527	24.935	1059.141	885.934	-35.088	937.021	918.638	18.289	895.697	921.223	503.186	1452.057	941.951	596.967	1275.161	941.512	609.402	1115.913	873.143	690.528	1040.373	817.916	737.255	949.687	850.165	691.313	906.525	805.371	232.291	1000.077	1002.166	328.463	1054.823	997.657	426.561	1055.490	805.163	473.707	988.311	873.595	-73.564	849.169	812.143	787.982	865.332	875.995	-1.757	825.497	813.930	723.833	836.089
983.962	355.510	1484.771	1050.698	270.834	1298.257	1042.540	447.999	1296.928	1040.638	352.277	1211.993	934.826	187.037	1453.371	967.780	110.260	1288.717	989.451	103.466	1115.731	941.558	24.932	1059.165	885.964	-35.093	937.000	918.665	18.279	895.712	921.255	503.166	1452.078	941.924	596.960	1275.230	941.490	609.396	1115.930	873.110	690.507	1040.366	817.872	737.256	949.699	850.145	691.287	906.555	805.379	232.278	1000.091	1002.197	328.447	1054.875	997.620	426.574	1055.491	805.186	473.688	988.286	873.676	-73.612	849.186	812.084	787.981	865.347	876.071	-1.772	825.516	813.894	723.806	836.108
983.987	355.478	1484.783	1050.692	270.837	1298.249	1042.526	447.983	1296.892	1040.671	352.262	1212.028	934.773	187.090	1453.355	967.808	110.250	1288.728	989.479	103.454	1115.759	941.565	24.916	1059.166	886.023	-35.122	936.997	918.740	18.242	895.753	921.242	503.155	1452.095	941.939	596.987	1275.230	941.493	609.379	1115.947	873.057	690.454	1040.397	817.838	737.240	949.715	850.092	691.275	906.576	805.386	232.291	1000.086	1002.203	328.427	1054.871	997.661	426.534	1055.522	805.186	473.683	988.277	873.706	-73.632	849.195	812.042	787.925	865.356	876.121	-1.792	825.505	813.851	723.803	836.137
984.011	355.481	1484.797	1050.726	270.803	1298.262	1042.564	448.013	1296.963	1040.641	352.273	1212.035	934.882	187.031	1453.398	967.818	110.249	1288.732	989.484	103.430	1115.777	941.583	24.879	1059.167	886.051	-35.149	937.022	918.789	18.216	895.764	921.287	503.159	1452.117	941.936	596.979	1275.233	941.466	609.368	1115.937	873.078	690.492	1040.409	817.768	737.189	949.722	850.054	691.281	906.589	805.421	232.271	1000.107	1002.227	328.412	1054.918	997.663	426.531	1055.530	805.219	473.683	988.291	873.778	-73.644	849.224	812.002	787.884	865.419	876.191	-1.814	825.526	813.812	723.753	836.159
